Strategy,Games,Time,Parallel,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072
score(d=4 t=7),500,10065.6,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.4,68.8,1.8,0.0,0.0,0.0,0.0,0.0
score(d=5 t=1),10000,514.802,false,100.0,100.0,100.0,100.0,100.0,99.98,99.0,83.54,19.1,0.0,0.0,0.0,0.0,0.0,0.0
score(d=5 t=2),500,555.98,true,100.0,100.0,100.0,100.0,100.0,100.0,99.8,97.4,66.6,3.2,0.0,0.0,0.0,0.0,0.0
score(d=5 t=3),500,4326.81,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.6,78.6,6.4,0.0,0.0,0.0,0.0,0.0
score(d=5 t=4),500,18724.6,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.6,83.2,10.2,0.0,0.0,0.0,0.0,0.0
score(d=5 t=5),500,55836.5,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,81.2,11.2,0.0,0.0,0.0,0.0,0.0
monte_carlo (t=100),500,645.513,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.4,81.2,18.2,0.0,0.0,0.0,0.0,0.0
monte_carlo (t=200),500,1490.53,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.4,89.2,32.2,0.0,0.0,0.0,0.0,0.0
monte_carlo (t=300),500,2374.65,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,91.2,37.4,0.0,0.0,0.0,0.0,0.0
monte_carlo (t=400),500,3307.9,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.6,94.8,40.4,0.0,0.0,0.0,0.0,0.0
monte_carlo (t=500),500,4258.48,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.2,95.0,44.8,0.0,0.0,0.0,0.0,0.0
monte_carlo (t=600),500,5209.39,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.2,46.8,0.0,0.0,0.0,0.0,0.0
monte_carlo (t=700),500,6169.24,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.6,96.6,48.0,0.2,0.0,0.0,0.0,0.0
monte_carlo (t=800),500,7144.85,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,96.6,49.2,0.0,0.0,0.0,0.0,0.0
monte_carlo (t=900),500,8031.5,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,95.4,48.4,0.0,0.0,0.0,0.0,0.0
monte_carlo (t=1000),500,9048.91,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,97.6,50.6,0.0,0.0,0.0,0.0,0.0
monte_carlo (t=1100),500,10015.1,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,97.2,51.6,0.2,0.0,0.0,0.0,0.0
monte_carlo (t=1200),500,11009.5,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,97.8,50.4,0.2,0.0,0.0,0.0,0.0
monte_carlo (t=1300),500,11909.2,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.6,51.2,0.6,0.0,0.0,0.0,0.0
monte_carlo (t=1400),500,13113.9,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,55.4,0.4,0.0,0.0,0.0,0.0
monte_carlo (t=1500),500,14210.6,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.4,56.6,0.6,0.0,0.0,0.0,0.0
monte_carlo (t=1600),500,14837.9,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,52.6,0.2,0.0,0.0,0.0,0.0
monte_carlo (t=1700),500,15923.1,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.6,53.4,0.0,0.0,0.0,0.0,0.0
monte_carlo (t=1800),500,17078.2,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,98.0,56.6,0.0,0.0,0.0,0.0,0.0
monte_carlo (t=1900),500,18104.9,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,57.6,0.0,0.0,0.0,0.0,0.0
monte_carlo (t=2000),500,19056.1,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.8,56.6,0.0,0.0,0.0,0.0,0.0
